client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount,event
client13523,2018-09-13,2,1,1908,12,2,0,353,1,1908,1908.0,12.0,594,False
client13524,2019-08-19,6,4,4524,6,6,3,13,4,4524,1131.0,1.5,239,False
client13525,2019-07-17,11,5,3304,14,11,4,46,5,3304,660.8,2.8,785,True
client13526,2019-05-01,70,20,42737,176,63,27,123,20,42737,2136.85,8.8,169,False
client13527,2019-04-30,1,1,659,1,1,0,124,1,659,659.0,1.0,659,False
client13528,2019-08-28,141,39,146853,359,100,37,4,39,146853,3765.4615384615386,9.205128205128204,57,True
client13529,2019-06-06,9,2,12316,10,9,0,87,2,12316,6158.0,5.0,69,False
client1353,2019-04-24,3,1,159,4,3,0,130,1,159,159.0,4.0,42,False
client13530,2018-08-23,11,5,6494,15,10,0,374,5,6494,1298.8,3.0,87,False
client13531,2019-04-16,25,4,4722,51,25,0,138,4,4722,1180.5,12.75,195,False
client13532,2019-08-22,80,11,24475,117,77,23,10,11,24475,2225.0,10.636363636363637,79,False
client13533,2018-10-22,10,3,7438,33,9,3,314,3,7438,2479.3333333333335,11.0,38,False
client13534,2019-07-24,55,11,25761,117,50,23,39,11,25761,2341.909090909091,10.636363636363637,95,False
client13535,2019-07-30,22,10,65892,71,19,7,33,10,65892,6589.2,7.1,98,True
client13536,2019-06-10,13,6,6454,16,12,0,83,6,6454,1075.6666666666667,2.6666666666666665,798,False
client13537,2018-12-04,12,4,65417,107,12,5,271,4,65417,16354.25,26.75,30,False
client13538,2019-08-22,50,14,7083,80,40,22,10,14,7083,505.92857142857144,5.714285714285714,29,False
client13539,2019-06-11,6,1,653,8,6,0,82,1,653,653.0,8.0,24,False
client1354,2018-05-17,13,5,6582,19,11,5,472,5,6582,1316.4,3.8,165,False
client13540,2019-07-08,8,3,3589,17,8,0,55,3,3589,1196.3333333333333,5.666666666666667,298,False
client13541,2018-12-14,28,6,19792,50,28,8,261,6,19792,3298.6666666666665,8.333333333333334,79,False
client13542,2019-06-10,56,2,3046,75,56,47,83,2,3046,1523.0,37.5,365,True
client13543,2019-08-26,6,3,12645,6,6,0,6,3,12645,4215.0,2.0,129,False
client13544,2019-08-26,49,14,14175,85,44,13,6,14,14175,1012.5,6.071428571428571,79,True
client13545,2019-04-17,4,1,1548,21,4,0,137,1,1548,1548.0,21.0,990,False
client13546,2019-08-11,7,2,7562,14,7,6,21,2,7562,3781.0,7.0,86,False
client13547,2019-04-09,1,1,65,1,1,0,145,1,65,65.0,1.0,65,False
client13548,2017-12-16,6,1,9610,6,6,6,624,1,9610,9610.0,6.0,9499,False
client13549,2019-08-10,16,4,6543,39,15,11,22,4,6543,1635.75,9.75,120,True
client1355,2018-08-22,5,1,3981,9,5,0,375,1,3981,3981.0,9.0,549,False
client13550,2018-05-01,29,1,12731,40,29,0,488,1,12731,12731.0,40.0,149,False
client13551,2019-08-13,10,5,3865,21,7,2,19,5,3865,773.0,4.2,99,False
client13552,2019-08-15,10,3,3708,29,10,4,17,3,3708,1236.0,9.666666666666666,65,False
client13553,2018-12-20,4,4,1820,11,4,0,255,4,1820,455.0,2.75,160,False
client13554,2019-08-20,5,1,4065,5,5,0,12,1,4065,4065.0,5.0,199,True
client13555,2018-01-31,3,1,2157,3,3,0,578,1,2157,2157.0,3.0,1499,False
client13556,2019-08-28,57,12,5593,162,57,21,4,12,5593,466.0833333333333,13.5,299,False
client13557,2019-08-14,169,32,83569,261,162,49,18,32,83569,2611.53125,8.15625,226,True
client13558,2019-08-05,18,7,4203,21,18,6,27,7,4203,600.4285714285714,3.0,78,False
client13559,2018-06-14,17,2,9192,29,17,0,444,2,9192,4596.0,14.5,129,False
client1356,2017-11-13,8,1,188,8,8,0,657,1,188,188.0,8.0,13,False
client13560,2018-11-05,6,2,2017,9,6,0,300,2,2017,1008.5,4.5,99,False
client13561,2018-08-18,33,8,29460,82,33,6,379,8,29460,3682.5,10.25,20,False
client13562,2019-02-14,36,14,25218,90,26,5,199,14,25218,1801.2857142857142,6.428571428571429,199,False
client13563,2019-07-04,4,1,2856,4,3,0,59,1,2856,2856.0,4.0,1199,False
client13564,2019-08-26,4,1,2284,6,4,0,6,1,2284,2284.0,6.0,289,False
client13565,2019-06-01,12,2,9471,23,12,12,92,2,9471,4735.5,11.5,3799,False
client13566,2018-08-29,1,1,3399,1,1,0,368,1,3399,3399.0,1.0,3399,False
client13567,2017-11-02,1,1,2999,1,1,0,668,1,2999,2999.0,1.0,2999,False
client13568,2019-08-17,60,13,21413,118,54,23,15,13,21413,1647.1538461538462,9.076923076923077,59,False
client13569,2019-01-19,2,2,978,2,2,1,225,2,978,489.0,1.0,79,False
client1357,2019-08-10,78,19,17495,107,69,26,22,19,17495,920.7894736842105,5.631578947368421,149,True
client13570,2019-04-23,65,14,27505,92,64,4,131,14,27505,1964.642857142857,6.571428571428571,105,False
client13571,2018-11-05,9,4,1984,12,8,5,300,4,1984,496.0,3.0,139,False
client13572,2019-04-01,4,1,260,4,4,0,153,1,260,260.0,4.0,66,False
client13575,2019-06-25,5,2,2505,5,5,2,68,2,2505,1252.5,2.5,699,False
client13576,2019-05-13,7,3,20250,75,7,1,111,3,20250,6750.0,25.0,2156,False
client13577,2019-04-19,12,4,6120,13,11,8,135,4,6120,1530.0,3.25,499,False
client13578,2018-07-23,8,2,1307,12,8,7,405,2,1307,653.5,6.0,198,False
client13579,2019-03-04,22,6,6744,35,19,8,181,6,6744,1124.0,5.833333333333333,33,False
client1358,2019-07-29,13,3,4730,18,12,9,34,3,4730,1576.6666666666667,6.0,799,False
client13580,2018-08-10,6,1,6331,18,6,0,387,1,6331,6331.0,18.0,1199,False
client13581,2019-05-08,5,3,5098,5,5,0,116,3,5098,1699.3333333333333,1.6666666666666667,22,False
client13582,2019-08-16,36,6,24328,101,34,2,16,6,24328,4054.6666666666665,16.833333333333332,69,False
client13583,2019-01-27,3,2,8501,3,3,2,217,2,8501,4250.5,1.5,1,False
client13584,2019-02-03,46,8,35272,220,39,3,210,8,35272,4409.0,27.5,26,False
client13585,2019-08-08,69,28,11578,215,49,16,24,28,11578,413.5,7.678571428571429,33,True
client13586,2018-06-21,112,22,60950,161,106,46,437,22,60950,2770.4545454545455,7.318181818181818,399,False
client13587,2019-04-15,22,2,2525,41,22,10,139,2,2525,1262.5,20.5,46,False
client13588,2019-07-06,19,3,9057,26,19,10,57,3,9057,3019.0,8.666666666666666,1300,False
client13589,2018-07-27,1,1,2499,1,1,0,401,1,2499,2499.0,1.0,2499,False
client1359,2019-01-03,33,15,8542,65,24,14,241,15,8542,569.4666666666667,4.333333333333333,125,False
client13590,2019-04-28,2,1,5088,2,2,2,126,1,5088,5088.0,2.0,4999,False
client13591,2019-01-27,13,2,49427,84,13,8,217,2,49427,24713.5,42.0,419,False
client13592,2018-07-19,3,2,3084,6,3,0,409,2,3084,1542.0,3.0,399,False
client13593,2019-06-20,7,3,12055,7,7,3,73,3,12055,4018.3333333333335,2.3333333333333335,439,False
client13594,2019-07-26,42,12,19129,92,39,3,37,12,19129,1594.0833333333333,7.666666666666667,1858,False
client13595,2019-08-22,32,9,8663,58,24,10,10,9,8663,962.5555555555555,6.444444444444445,89,False
client13596,2017-10-23,3,3,1144,4,3,0,678,3,1144,381.3333333333333,1.3333333333333333,199,False
client13597,2018-10-26,1,1,5999,1,1,0,310,1,5999,5999.0,1.0,5999,False
client13598,2019-05-21,21,4,3599,23,21,2,103,4,3599,899.75,5.75,69,False
client13599,2019-07-15,1,1,1599,1,1,0,48,1,1599,1599.0,1.0,1599,False
client136,2019-07-13,4,2,3065,10,4,4,50,2,3065,1532.5,5.0,240,False
client1360,2019-06-23,30,8,5699,40,29,19,70,8,5699,712.375,5.0,1097,False
client13600,2019-02-24,39,1,1622,56,39,39,189,1,1622,1622.0,56.0,99,False
client13601,2017-09-24,1,1,2996,4,1,1,707,1,2996,2996.0,4.0,2996,False
client13602,2018-03-30,1,1,1199,1,1,0,520,1,1199,1199.0,1.0,1199,False
client13603,2019-02-14,22,7,3516,38,17,12,199,7,3516,502.2857142857143,5.428571428571429,100,False
client13604,2019-04-11,69,10,10455,75,59,0,143,10,10455,1045.5,7.5,29,False
client13605,2019-07-29,4,2,11896,17,4,0,34,2,11896,5948.0,8.5,2971,True
client13606,2019-05-30,1,1,7999,1,1,0,94,1,7999,7999.0,1.0,7999,False
client13607,2018-01-16,5,1,11362,18,5,0,593,1,11362,11362.0,18.0,25,False
client13608,2019-07-08,25,5,22885,48,19,14,55,5,22885,4577.0,9.6,119,False
client13609,2018-10-24,5,1,1764,6,5,0,312,1,1764,1764.0,6.0,499,False
client1361,2018-10-24,1,1,1599,1,1,0,312,1,1599,1599.0,1.0,1599,False
client13610,2019-08-14,89,27,73285,191,77,24,18,27,73285,2714.259259259259,7.074074074074074,78,True
client13611,2018-11-13,2,1,6475,5,2,0,292,1,6475,6475.0,5.0,399,False
client13612,2018-02-14,11,2,5211,25,11,6,564,2,5211,2605.5,12.5,79,False
client13613,2019-03-13,43,13,10266,124,35,13,172,13,10266,789.6923076923077,9.538461538461538,298,False
client13614,2018-12-16,9,2,8085,10,9,4,259,2,8085,4042.5,5.0,139,False
client13615,2019-08-28,56,19,41537,160,48,12,4,19,41537,2186.157894736842,8.421052631578947,125,True
client13616,2018-09-12,1,1,2397,3,1,0,354,1,2397,2397.0,3.0,2397,False
client13617,2019-08-12,9,3,2778,40,9,4,20,3,2778,926.0,13.333333333333334,41,False
client13618,2018-12-04,5,1,1205,5,5,0,271,1,1205,1205.0,5.0,339,False
client1362,2019-08-13,9,2,5824,13,9,0,19,2,5824,2912.0,6.5,58,True
client13620,2018-12-20,3,1,2862,8,3,0,255,1,2862,2862.0,8.0,436,False
client13622,2019-05-08,1,1,79,1,1,0,116,1,79,79.0,1.0,79,False
client13623,2018-09-26,1,1,20,2,1,0,340,1,20,20.0,2.0,20,False
client13624,2019-06-23,64,5,18418,141,61,33,70,5,18418,3683.6,28.2,558,False
client13626,2018-05-08,3,1,211,4,3,0,481,1,211,211.0,4.0,58,False
client13627,2018-11-19,24,8,4174,27,24,1,286,8,4174,521.75,3.375,239,False
client13628,2019-05-21,1,1,1499,1,1,0,103,1,1499,1499.0,1.0,1499,False
client13629,2019-08-11,48,3,1495,85,48,47,21,3,1495,498.3333333333333,28.333333333333332,135,False
client1363,2019-08-15,12,5,11555,15,12,10,17,5,11555,2311.0,3.0,649,True
client13630,2017-10-27,14,2,2261,23,14,0,674,2,2261,1130.5,11.5,135,False
client13631,2019-04-25,64,20,21048,99,60,20,129,20,21048,1052.4,4.95,79,True
client13632,2019-08-29,15,6,31096,55,15,5,3,6,31096,5182.666666666667,9.166666666666666,3591,True
client13633,2018-07-31,3,1,607,3,3,0,397,1,607,607.0,3.0,199,False
client13634,2019-08-11,88,30,39708,182,83,39,21,30,39708,1323.6,6.066666666666666,145,False
client13635,2018-10-03,19,5,19552,62,6,3,333,5,19552,3910.4,12.4,3003,False
client13636,2019-08-28,62,19,27179,96,54,29,4,19,27179,1430.4736842105262,5.052631578947368,29,True
client13637,2018-09-09,13,3,24015,14,13,2,357,3,24015,8005.0,4.666666666666667,499,False
client13638,2017-11-01,2,1,1698,2,2,0,669,1,1698,1698.0,2.0,199,False
client13639,2019-06-16,4,1,2106,8,4,4,77,1,2106,2106.0,8.0,1999,True
client1364,2019-05-10,30,8,6953,59,27,9,114,8,6953,869.125,7.375,99,False
client13640,2018-04-10,4,2,5514,4,4,3,509,2,5514,2757.0,2.0,1499,False
client13641,2019-07-24,31,5,7307,41,31,16,39,5,7307,1461.4,8.2,398,False
client13645,2019-08-23,28,7,15864,50,27,7,9,7,15864,2266.285714285714,7.142857142857143,17,False
client13646,2019-07-31,1,1,7999,1,1,0,32,1,7999,7999.0,1.0,7999,True
client13647,2018-08-13,1,1,1099,1,1,0,384,1,1099,1099.0,1.0,1099,False
client13648,2019-04-14,15,4,27431,20,15,8,140,4,27431,6857.75,5.0,25,False
client13649,2018-03-21,6,3,87586,6,5,0,529,3,87586,29195.333333333332,2.0,180,False
client1365,2018-08-11,2,1,6598,2,2,2,386,1,6598,6598.0,2.0,5999,False
client13650,2019-05-25,73,5,35862,196,69,7,99,5,35862,7172.4,39.2,973,False
client13651,2019-02-07,2,1,4992,8,2,0,206,1,4992,4992.0,8.0,2994,False
client13652,2019-08-05,23,10,61985,51,23,5,27,10,61985,6198.5,5.1,2499,False
client13653,2019-05-18,1,1,2499,1,1,1,106,1,2499,2499.0,1.0,2499,False
client13654,2019-08-29,46,10,24881,86,45,8,3,10,24881,2488.1,8.6,199,False
client13655,2019-07-18,34,9,23844,57,33,12,45,9,23844,2649.3333333333335,6.333333333333333,349,True
client13656,2018-12-28,4,1,8278,12,4,0,247,1,8278,8278.0,12.0,578,False
client13657,2019-08-31,88,20,47951,200,75,48,1,20,47951,2397.55,10.0,1508,True
client13658,2019-04-18,6,3,2838,8,6,0,136,3,2838,946.0,2.6666666666666665,599,False
client13659,2019-08-08,63,27,19026,101,59,13,24,27,19026,704.6666666666666,3.740740740740741,726,True
client1366,2019-06-17,18,7,85336,148,17,6,76,7,85336,12190.857142857143,21.142857142857142,233,True
client13660,2019-07-10,2,2,194,2,2,1,53,2,194,97.0,1.0,139,False
client13661,2019-05-02,2,1,1468,2,2,0,122,1,1468,1468.0,2.0,201,False
client13662,2019-08-26,24,7,16698,56,24,3,6,7,16698,2385.4285714285716,8.0,59,True
client13663,2019-03-04,1,1,799,1,1,0,181,1,799,799.0,1.0,799,True
client13664,2018-08-20,6,3,11085,24,6,5,377,3,11085,3695.0,8.0,987,False
client13665,2019-07-10,8,2,4980,24,8,7,53,2,4980,2490.0,12.0,550,False
client13666,2019-08-29,22,6,8334,46,21,3,3,6,8334,1389.0,7.666666666666667,56,False
client13667,2019-07-27,118,9,15307,143,109,58,36,9,15307,1700.7777777777778,15.88888888888889,2005,True
client13668,2018-01-03,4,1,615,4,4,0,606,1,615,615.0,4.0,39,False
client13669,2019-06-06,20,5,27784,51,20,10,87,5,27784,5556.8,10.2,29,False
client1367,2019-07-25,15,5,8383,26,14,11,38,5,8383,1676.6,5.2,499,False
client13670,2019-07-15,21,7,3796,32,20,11,48,7,3796,542.2857142857143,4.571428571428571,312,False
client13671,2017-11-05,1,1,80,1,1,1,665,1,80,80.0,1.0,80,False
client13672,2019-08-17,66,36,141138,424,45,18,15,36,141138,3920.5,11.777777777777779,597,True
client13673,2019-08-03,183,28,131075,428,165,62,29,28,131075,4681.25,15.285714285714286,499,True
client13674,2019-04-15,92,5,8953,130,89,0,139,5,8953,1790.6,26.0,220,False
client13675,2019-07-19,2,1,5095,5,2,0,44,1,5095,5095.0,5.0,3596,False
client13676,2018-11-23,3,2,6986,4,3,0,282,2,6986,3493.0,2.0,2499,False
client13677,2019-06-23,74,19,15230,110,66,34,70,19,15230,801.578947368421,5.7894736842105265,245,True
client13678,2019-01-11,12,2,5877,15,10,4,233,2,5877,2938.5,7.5,49,False
client13679,2018-11-01,3,2,2661,9,3,2,304,2,2661,1330.5,4.5,1467,False
client1368,2019-08-13,1,1,2499,1,1,0,19,1,2499,2499.0,1.0,2499,False
client13680,2018-12-31,8,4,2592,17,8,1,244,4,2592,648.0,4.25,97,False
client13681,2019-07-11,4,1,1221,9,4,0,52,1,1221,1221.0,9.0,29,False
client13682,2018-12-20,5,1,252,5,5,0,255,1,252,252.0,5.0,66,False
client13683,2018-11-24,6,3,14958,26,6,3,281,3,14958,4986.0,8.666666666666666,985,False
client13684,2019-08-05,37,11,16472,69,34,8,27,11,16472,1497.4545454545455,6.2727272727272725,298,True
client13685,2018-09-09,14,1,2089,23,14,14,357,1,2089,2089.0,23.0,49,False
client13686,2019-07-15,36,6,3177,48,35,4,48,6,3177,529.5,8.0,918,False
client13687,2018-04-15,9,3,3087,15,8,6,504,3,3087,1029.0,5.0,35,False
client13688,2019-02-24,9,3,1521,10,9,9,189,3,1521,507.0,3.3333333333333335,498,False
client13689,2019-08-20,54,19,32129,194,44,2,12,19,32129,1691.0,10.210526315789474,495,False
client1369,2019-05-12,2,1,6883,7,2,2,112,1,6883,6883.0,7.0,289,False
client13690,2018-09-07,23,1,1495,34,23,0,359,1,1495,1495.0,34.0,199,False
client13691,2019-08-11,1,1,8899,1,1,1,21,1,8899,8899.0,1.0,8899,False
client13693,2018-10-18,8,1,2054,10,8,0,318,1,2054,2054.0,10.0,65,False
client13694,2018-09-30,12,4,5116,41,12,6,336,4,5116,1279.0,10.25,148,False
client13695,2019-03-08,13,2,4483,23,11,0,177,2,4483,2241.5,11.5,14,False
client13696,2019-08-07,41,4,29797,104,41,14,25,4,29797,7449.25,26.0,249,False
client13697,2019-03-20,26,5,10519,37,26,1,165,5,10519,2103.8,7.4,55,False
client13698,2019-07-26,28,11,7027,52,21,3,37,11,7027,638.8181818181819,4.7272727272727275,59,False
client13699,2018-08-15,4,3,12188,13,4,1,382,3,12188,4062.6666666666665,4.333333333333333,554,False
client137,2019-07-22,67,10,18633,88,65,29,41,10,18633,1863.3,8.8,66,False
client1370,2018-10-19,26,1,1173,27,26,0,317,1,1173,1173.0,27.0,278,False
client13700,2019-06-16,10,2,11959,17,10,7,77,2,11959,5979.5,8.5,78,False
client13701,2019-08-26,39,11,28465,103,35,32,6,11,28465,2587.7272727272725,9.363636363636363,238,False
client13702,2019-04-18,18,6,6671,18,18,3,136,6,6671,1111.8333333333333,3.0,271,True
client13703,2019-01-24,52,11,27815,123,51,23,220,11,27815,2528.6363636363635,11.181818181818182,87,False
client13704,2019-05-23,55,9,19787,76,53,28,101,9,19787,2198.5555555555557,8.444444444444445,22,False
client13705,2019-08-19,16,5,2763,39,16,10,13,5,2763,552.6,7.8,20,False
client13706,2019-08-06,11,5,7168,11,9,2,26,5,7168,1433.6,2.2,559,False
client13707,2018-12-04,22,11,36389,34,22,8,271,11,36389,3308.090909090909,3.090909090909091,147,False
client13708,2019-04-24,18,3,1054,30,17,12,130,3,1054,351.3333333333333,10.0,25,False
client13709,2018-12-22,8,1,2524,12,8,8,253,1,2524,2524.0,12.0,89,False
client1371,2019-06-11,30,9,26219,115,29,5,82,9,26219,2913.222222222222,12.777777777777779,758,False
client13710,2018-12-24,7,5,17175,7,6,5,251,5,17175,3435.0,1.4,1890,False
client13711,2018-01-09,14,2,12591,15,14,11,600,2,12591,6295.5,7.5,182,False
client13712,2019-07-18,216,58,19840,271,166,84,45,58,19840,342.0689655172414,4.672413793103448,13,True
client13713,2018-08-18,3,1,2460,5,3,3,379,1,2460,2460.0,5.0,1999,False
client13714,2019-08-25,4,2,752,5,4,1,7,2,752,376.0,2.5,22,False
client13715,2019-06-17,5,2,1702,9,5,0,76,2,1702,851.0,4.5,58,False
client13716,2019-05-18,1,1,2999,1,1,1,106,1,2999,2999.0,1.0,2999,False
client13717,2018-12-23,10,3,2255,12,10,6,252,3,2255,751.6666666666666,4.0,95,False
client13718,2019-06-09,9,2,12991,13,9,9,84,2,12991,6495.5,6.5,69,False
client13719,2019-03-22,16,1,4491,23,16,0,163,1,4491,4491.0,23.0,89,False
client13720,2019-01-10,4,1,1242,4,4,0,234,1,1242,1242.0,4.0,99,False
client13721,2018-08-23,3,1,9367,3,3,0,374,1,9367,9367.0,3.0,189,False
client13722,2019-05-12,16,2,35476,43,16,15,112,2,35476,17738.0,21.5,165,False
client13723,2019-08-26,19,11,7453,41,17,4,6,11,7453,677.5454545454545,3.727272727272727,759,True
client13724,2019-07-12,72,29,42640,127,62,22,51,29,42640,1470.344827586207,4.379310344827586,20,True
client13725,2018-02-24,36,1,4413,57,35,36,554,1,4413,4413.0,57.0,659,False
client13726,2018-12-11,10,3,10816,31,9,0,264,3,10816,3605.3333333333335,10.333333333333334,417,False
client13727,2018-11-05,5,1,4187,15,5,0,300,1,4187,4187.0,15.0,578,False
client13728,2019-08-12,37,14,18955,73,29,15,20,14,18955,1353.9285714285713,5.214285714285714,40,False
client13729,2019-08-05,92,34,152373,399,82,17,27,34,152373,4481.558823529412,11.735294117647058,7490,True
client1373,2017-12-09,7,1,1892,36,7,7,631,1,1892,1892.0,36.0,310,False
client13730,2019-04-09,56,17,39292,158,49,6,145,17,39292,2311.294117647059,9.294117647058824,44,False
client13731,2018-01-19,16,3,6006,27,16,0,590,3,6006,2002.0,9.0,525,False
client13732,2018-12-19,3,1,4967,3,3,0,256,1,4967,4967.0,3.0,4499,False
client13733,2019-04-13,2,2,8398,2,2,1,141,2,8398,4199.0,1.0,399,False
client13734,2019-05-18,33,13,13137,91,30,5,106,13,13137,1010.5384615384615,7.0,58,False
client13735,2019-07-10,9,4,13820,16,8,5,53,4,13820,3455.0,4.0,2999,False
client13736,2019-08-20,5,2,2500,12,5,0,12,2,2500,1250.0,6.0,498,True
client13737,2017-09-09,9,1,5285,11,9,9,722,1,5285,5285.0,11.0,319,False
client13738,2019-04-22,14,4,11714,41,14,10,132,4,11714,2928.5,10.25,1210,False
client13739,2019-05-15,23,5,3919,28,23,6,109,5,3919,783.8,5.6,98,True
client1374,2019-04-30,19,1,4686,64,19,0,124,1,4686,4686.0,64.0,149,False
client13740,2018-09-10,8,1,2432,9,8,0,356,1,2432,2432.0,9.0,678,False
client13741,2019-08-24,3,1,1943,7,3,3,8,1,1943,1943.0,7.0,995,False
client13742,2019-05-30,32,5,4401,37,29,20,94,5,4401,880.2,7.4,93,False
client13743,2019-02-01,74,17,72467,213,71,37,212,17,72467,4262.764705882353,12.529411764705882,869,False
client13744,2018-11-23,3,1,9878,38,3,0,282,1,9878,9878.0,38.0,5933,False
client13745,2019-08-07,65,35,49751,192,61,19,25,35,49751,1421.4571428571428,5.485714285714286,2950,True
client13746,2017-12-01,2,2,3768,24,1,0,639,2,3768,1884.0,12.0,1884,False
client13747,2018-04-05,3,1,1097,3,3,0,514,1,1097,1097.0,3.0,299,False
client13748,2019-02-17,58,9,20724,95,46,20,196,9,20724,2302.6666666666665,10.555555555555555,699,False
client13749,2018-08-13,1,1,3899,1,1,0,384,1,3899,3899.0,1.0,3899,False
client13750,2019-08-12,8,4,3441,9,7,0,20,4,3441,860.25,2.25,449,False
client13751,2018-04-15,25,2,5891,51,25,23,504,2,5891,2945.5,25.5,1198,False
client13753,2019-08-05,7,4,18237,28,7,1,27,4,18237,4559.25,7.0,282,True
client13755,2019-04-29,20,5,4679,27,20,5,125,5,4679,935.8,5.4,187,False
client13756,2018-09-29,6,4,6513,10,6,2,337,4,6513,1628.25,2.5,215,False
client13758,2019-08-24,37,5,7551,42,37,6,8,5,7551,1510.2,8.4,3890,True
client13759,2019-08-09,2,1,13410,2,2,0,23,1,13410,13410.0,2.0,420,True
client1376,2017-10-29,11,1,4006,11,11,11,672,1,4006,4006.0,11.0,43,False
client13760,2019-07-20,4,1,13807,4,4,4,43,1,13807,13807.0,4.0,10990,False
client13761,2019-07-03,58,11,58463,185,50,1,60,11,58463,5314.818181818182,16.818181818181817,598,True
client13762,2019-03-14,3,1,4577,7,3,0,171,1,4577,4577.0,7.0,1150,True
client13763,2019-07-28,2,1,1224,6,2,2,35,1,1224,1224.0,6.0,845,True
client13764,2019-05-21,12,2,2638,27,12,0,103,2,2638,1319.0,13.5,143,False
client13765,2018-09-08,2,1,3828,2,2,2,358,1,3828,3828.0,2.0,29,False
client13766,2018-03-05,5,2,1456,6,5,0,545,2,1456,728.0,3.0,319,False
client13767,2019-02-10,59,22,29505,114,49,12,203,22,29505,1341.1363636363637,5.181818181818182,29,False
client13768,2019-07-20,12,3,1964,16,12,11,43,3,1964,654.6666666666666,5.333333333333333,357,False
client1377,2019-01-26,27,6,6264,35,24,25,218,6,6264,1044.0,5.833333333333333,76,False
client13770,2019-03-24,9,2,7481,31,9,3,161,2,7481,3740.5,15.5,25,False
client13772,2019-05-25,4,1,476,4,4,4,99,1,476,476.0,4.0,199,False
